items	merge	insertion	hybrid
762	1.7745780013501644	0.5517840012907982	0.43027500063180923
772	1.2727949991822243	0.6253789998590946	0.4358859993517399
782	1.2978219985961914	0.6250379979610443	0.5117640011012554
792	1.3398379981517792	0.620813999325037	0.4399480000138283
802	1.4303359985351562	0.6725540012121201	0.4557829983532429
812	1.7825809977948666	0.6711779981851578	0.4801499992609024
822	1.3759579993784428	0.6559880003333092	0.4729820005595684
832	2.0997980013489723	0.693996999412775	0.4879149980843067
842	1.4015100002288818	0.7507590018212795	0.6367300003767014
852	1.6165499985218048	0.7431440018117428	0.5156699977815151
862	1.7929509989917278	0.7253080010414124	0.5188720002770424
872	2.2275990024209023	0.7455990016460419	0.5115369968116283
882	1.5487469993531704	0.8060609996318817	0.5567799992859364
892	1.613265998661518	0.7967449985444546	0.563459999859333
902	1.9033909998834133	0.7835390008985996	0.5744449980556965
912	2.370430998504162	0.7833449989557266	0.564095001667738
922	1.5820739977061749	0.8542790003120899	0.5759800001978874
932	1.997333999723196	0.8566199988126755	0.6156229972839355
942	1.6161719970405102	0.8831080012023449	0.6065779998898506
952	2.1702219992876053	1.0586719997227192	0.6124840006232262
962	1.8487720005214214	0.9183030016720295	0.7114920020103455
972	2.0505480021238327	0.8981710001826286	0.6479430012404919
982	1.67127900198102	0.9550819993019104	0.6432510018348694
992	2.220806997269392	0.9881000034511089	0.6626220010221004
1002	1.9670119993388653	1.004985000938177	0.5743879973888397
1012	1.733245000243187	1.0528590008616447	0.5824740007519722
1022	1.741771999746561	1.0167159996926785	1.088748000562191
1032	1.7872299998998642	1.0341239981353283	0.700788002461195
1042	1.795058999210596	1.1028690002858639	0.6235340014100075
1052	1.9438139982521534	1.2125600017607212	0.6507639996707439
1062	2.4195709973573685	1.1265069991350174	0.6328580006957054
1072	1.8551499992609024	1.1648299992084503	0.6329709999263287
1082	1.9930570013821125	1.2186629995703697	0.6504059992730618
1092	2.39699399843812	1.2783940024673939	0.6522759981453419
1102	2.105792999267578	1.177632998675108	0.7632859982550144
1112	1.9115709997713566	1.1733679994940758	0.6713459976017475
1122	2.9165129996836185	1.2455630004405975	0.6687069982290268
1132	1.9457900002598763	1.2271159999072552	0.6632770001888275
1142	1.9733970016241074	1.2502820007503033	0.6919480003416538
1152	2.5307109989225864	1.438306000083685	0.7133360020816326
1162	2.535528998821974	1.3412320017814636	0.8120529986917973
1172	2.030077997595072	1.3852659985423088	0.6984479986131191
1182	2.8241959996521473	1.383636001497507	0.8747659996151924
1192	2.2954190000891685	1.4329500012099743	0.7448480017483234
1202	2.106970001012087	1.4952379986643791	0.7582109980285168
1212	2.768631000071764	1.46824000030756	0.7578660026192665
1222	2.2782970033586025	1.4771439991891384	0.798844002187252
1232	2.154162999242544	1.520075000822544	0.7542750015854836
1242	2.930128999054432	1.522477000951767	0.7817380018532276
1252	2.2538769990205765	1.630706999450922	0.7980629988014698
1262	2.7639899998903275	1.5296279974281788	0.8230429999530315
1272	2.340337999165058	1.4896629974246025	0.8142010010778904
1282	2.26749499887228	1.7380889989435673	0.8099649995565414
1292	2.8714119978249073	1.6678340025246143	0.8282039985060692
1302	2.288911998271942	1.6535219997167587	1.0981279984116554
1312	2.3453259989619255	1.673225000500679	0.8382240012288094
1322	2.3359830006957054	1.7052039988338947	0.8659699968993664
1332	2.782507002353668	1.7992219999432564	0.8919840008020401
1342	3.1112810000777245	1.7994479984045029	0.90650499984622
1352	2.497011002153158	1.8253359980881214	0.8944730013608932
1362	2.4170790016651154	1.8508209995925426	0.9005640000104904
1372	2.464088998734951	1.799150999635458	0.8990460000932217
1382	2.4809640012681484	1.8874590024352074	1.1635679975152016
1392	3.1104939989745617	1.9338780008256435	0.948123998939991
1402	2.5117390006780624	1.8618430010974407	0.937015000730753
1412	3.1335430033504963	1.941881000995636	0.9263810031116009
1422	2.5610119998455048	1.9754850007593632	1.077709998935461
1432	2.617008998990059	2.004179000854492	1.009646002203226
1442	2.5830210000276566	2.101895000785589	0.9921439997851849
1452	2.6013970002532005	2.0639409981667995	1.0725210011005402
1462	3.165054999291897	2.10742199793458	1.076859001070261
1472	3.272569000720978	2.1884110011160374	1.090217001736164
1482	4.307048000395298	2.0798149965703487	1.0222779996693134
1492	2.7527659982442856	2.2721690014004707	1.0227029994130135
1502	2.8234789967536926	2.2783569991588593	1.1093019992113113
1512	3.4182199984788895	2.352871999144554	1.1227650009095669
1522	3.3735729977488518	2.2936840020120144	1.4299129992723465
1532	2.7599190026521683	2.3239979967474937	1.0904160030186176
1542	2.88399999961257	2.346356999129057	1.1000350005924702
1552	2.8324699997901917	2.4454930014908314	1.116092000156641
1562	2.846051000058651	2.3334389999508858	1.1075720004737377
1572	4.171351999044418	2.4261070005595684	1.1458020024001598
1582	2.8626159988343716	2.4454559981822968	1.1307509988546371
1592	3.0393540002405643	2.3959090001881123	1.1546839997172356
1602	2.9293959997594357	2.5242259986698627	1.159060001373291
1612	4.0939509980380535	2.6138770021498203	1.2302400022745132
1622	2.9450850002467632	2.5382610000669956	1.233719002455473
1632	3.4874520003795624	2.6032919995486736	1.2306379973888397
1642	2.9728289991617203	2.672961000353098	1.1631570011377335
1652	3.8919290006160736	2.6594130024313927	1.198268000036478
1662	3.0285369977355003	2.692703999578953	1.2140269987285137
1672	3.1419459991157055	2.8216580003499985	1.4765390008687973
1682	3.091754999011755	2.7215620018541813	1.2400250025093555
1692	4.056862000375986	2.7371530011296272	1.286887999624014
1702	3.1077050007879734	2.9050120003521442	1.3088860027492046
1712	3.2580309994518757	2.9508530013263226	1.4534029997885227
1722	3.159129001200199	2.909737002104521	1.288408000022173
1732	4.035449001938105	3.082235999405384	1.288255002349615
1742	3.348522998392582	2.9140109978616238	1.2865770012140274
1752	3.6037929989397526	3.0661960020661354	1.3482290022075176
1762	3.2389620020985603	2.9704940021038055	1.3561950027942657
1772	4.796927999705076	3.055228002369404	2.6214090026915073
1782	5.193994000554085	5.7988140024244785	1.4054770022630692
1792	3.290802001953125	3.1020769998431206	1.365421999245882
1802	3.7669700011610985	3.2316779978573322	1.4669190011918545
1812	4.34443100169301	3.1816199980676174	1.3911980018019676
1822	3.3766199983656406	3.367153000086546	1.4086499996483326
1832	3.441422000527382	3.2543580010533333	1.767036996781826
1842	3.421213999390602	3.261822998523712	1.4381630010902882
1852	3.519650999456644	3.2840400002896786	1.526978000998497
1862	3.4534639976918697	3.3750110007822514	1.450789999216795
1872	3.6711060032248497	3.7181509993970394	1.4970819987356663
1882	4.433974001556635	3.5599640011787415	1.4787009991705418
1892	3.4860760010778904	3.454711001366377	1.4715990014374256
1902	3.7184210009872913	3.6855419985949993	1.5786130018532276
1912	3.6143569983541965	3.5549460016191006	1.5153919979929924
1922	3.5720059983432293	3.648515000939369	1.569191999733448
1932	3.6382070034742355	3.8829129971563816	1.5514459982514381
1942	3.6022120006382465	3.738032002002001	1.5674940012395382
1952	4.543687000870705	3.853831999003887	1.5983300022780895
1962	3.6434509977698326	3.7338060028851032	1.5897909998893738
1972	3.816898997873068	4.075894001871347	1.620132002979517
1982	3.7896619997918606	3.793325997889042	2.5724730007350445
1992	3.7243499979376793	3.9306510016322136	1.6037500016391277
2002	3.85376900061965	4.228189002722502	1.5472979992628098
2012	3.9053980000317097	3.9304980002343655	1.4888000003993511
2022	6.471969000995159	3.931521002203226	2.1399460025131702
2032	3.9962900020182133	4.354979000985622	1.53184499964118
2042	4.187374003231525	4.195897001773119	1.5566779971122742
2052	4.8577149994671345	4.115304999053478	1.521552000194788
2062	3.8811969980597496	4.359230000525713	1.5159520022571087
2072	4.103409998118877	4.300704997032881	1.5647120028734207
2082	6.344357997179031	4.092188999056816	2.240088999271393
2092	4.010290998965502	5.178215999156237	1.721570000052452
2102	5.189731001853943	4.537308998405933	2.4412939995527267
2112	7.444243997335434	5.34680600091815	3.330734997987747
2122	4.037429999560118	5.3220579996705055	1.5485759973526
2132	4.036138001829386	4.557738002389669	1.6159000024199486
2142	5.114794999361038	4.463165000081062	1.615872997790575
2152	4.027422998100519	4.666819002479315	1.6001980006694794
2162	4.08033500239253	4.566420000046492	2.00416199862957
2172	5.043676998466253	4.678830999881029	1.65319300070405
2182	4.121032997965813	4.836659997701645	1.6333420015871525
2192	4.265722002834082	4.661498997360468	1.6339490003883839
2202	5.565093997865915	4.755545999854803	1.755721002817154
2212	4.194314997643232	4.712676998227835	1.7347170002758503
2222	4.214225001633167	5.153922002762556	1.6786609999835491
2232	5.129624001681805	4.9539690017700195	1.676401000469923
2242	5.050744000822306	4.825876999646425	1.7589609995484352
2252	4.257040999829769	4.871848996728659	1.7990670017898083
2262	4.268366001546383	5.099307999014854	1.7214520014822483
2272	4.420331001281738	5.350772999227047	1.7409290000796318
2282	4.390769001096487	4.9845740012824535	3.540444999933243
2292	4.34808300063014	5.2425239980220795	1.7382939979434013
2302	4.3336669988930225	5.1444269977509975	1.7387450002133846
2312	5.225956000387669	5.333333998918533	1.9681660011410713
2322	5.609705999493599	5.360215999186039	1.9435659982264042
2332	5.3490019999444485	5.437350001186132	2.404236998409033
2342	6.464111000299454	5.2646350003778934	1.8987050019204617
2352	4.565522998571396	5.538969997316599	1.8117169998586178
2362	4.469301998615265	5.560271002352238	1.837372001260519
2372	5.458599999547005	5.773284003138542	2.006384000182152
2382	5.466109000146389	6.033167000859976	1.9848549999296665
2392	5.953958999365568	5.613852001726627	3.0126900002360344
2402	4.978925000876188	6.25773099809885	1.8834210000932217
2412	4.656710997223854	5.732606999576092	1.8916489966213703
2422	4.832081999629736	5.815261997282505	1.8896369971334934
2432	4.6133709996938705	5.687001999467611	1.8575979992747307
2442	5.085804000496864	5.71900499984622	2.021196998655796
2452	5.858317002654076	6.14266699925065	1.92136599868536
2462	4.718302000313997	6.035120997577906	1.9606389999389648
2472	5.119423002004623	6.011218000203371	1.9815210029482841
2482	4.820940997451544	5.9968790002167225	1.9327460005879402
2492	4.778634998947382	6.121367998421192	1.9579410031437874
2502	5.801649998873472	6.255107000470161	2.0822450034320354
2512	4.81318100169301	6.278066001832485	1.9421800002455711
2522	4.898365002125502	6.381000000983477	2.0277210026979446
2532	4.926233999431133	6.739768002182245	2.001561999320984
2542	4.885180000215769	6.33534000068903	2.0271930024027824
2552	6.58271000161767	6.396134000271559	2.0705709978938103
2562	5.035631000995636	6.292789999395609	2.0288760028779507
2572	5.056148000061512	6.416839998215437	2.4239410012960434
2582	4.955485999584198	6.4589979983866215	2.077341999858618
2592	5.171994999051094	6.520999997854233	2.08211699873209
2602	6.080637998878956	6.86141400039196	2.0656049996614456
2612	5.387111000716686	6.434088997542858	2.0489699989557266
2622	5.064307998865843	6.607517998665571	2.1371929980814457
2632	5.381044000387192	6.6436619982123375	2.0961120016872883
2642	5.264446999877691	6.877402998507023	2.1282960027456284
2652	6.579913999885321	6.946980997920036	2.1423500031232834
2662	5.282052002847195	6.700656998902559	2.1678829975426197
2672	5.553105000406504	6.986789997667074	2.16686499863863
2682	5.153204999864101	6.86370499804616	2.163281001150608
2692	5.585417002439499	7.010926000773907	2.1997409984469414
2702	6.411584999412298	6.864866998046637	2.236012000590563
2712	5.350952003151178	7.538855999708176	2.2586300000548363
2722	5.3886590003967285	7.155505999922752	2.2033409997820854
2732	5.2559060007333755	7.345270000398159	2.3510040007531643
2742	6.497672002762556	7.228160999715328	2.23573299869895
2752	5.402114000171423	7.51350300014019	2.331367999315262
2762	5.372062999755144	7.344352997839451	2.681173998862505
2772	5.380949001759291	7.450213000178337	2.3588549979031086
2782	5.740897998213768	7.524188999086618	2.3528550006449223
2792	6.701105002313852	7.586043000221252	2.340214002877474
2802	5.636996999382973	7.925655998289585	2.3128019981086254
2812	5.45491000264883	7.591915998607874	2.3594620004296303
2822	5.580467000603676	7.641318000853062	2.279943000525236
2832	5.5285780020058155	7.755621001124382	3.5790899991989136
2842	5.618688996881247	7.829175997525454	2.383646000176668
2852	5.790277000516653	8.0332089997828	2.614997997879982
2862	5.587655998766422	7.7993509992957115	2.355535000562668
2872	5.947732999920845	8.236454997211695	2.7795749977231026
2882	9.63689300045371	8.05230899900198	3.2288349978625774
2892	6.3542330004274845	8.258013997226954	2.448837999254465
2902	6.132212996482849	8.132327999919653	2.5711850002408028
2912	6.075507998466492	8.229648001492023	2.4844370000064373
2922	7.494506001472473	8.179526999592781	2.460921999067068
2932	5.708999998867512	8.397554997354746	2.517884999513626
2942	5.842921998351812	8.853988997638226	2.4780129976570606
2952	5.906642001122236	8.334936998784542	2.553226999938488
2962	5.765017997473478	8.75517699867487	4.124115001410246
2972	5.789348002523184	8.701611001044512	2.5050499998033047
2982	5.9400859996676445	8.651774998754263	2.571772001683712
2992	6.227031998336315	8.56946700066328	2.703348997980356
3002	6.150153998285532	8.610772002488375	2.522461000829935
3012	6.882465999573469	14.026505999267101	2.7018879987299442
3022	6.041144996881485	8.883700001984835	2.6078099980950356
3032	6.452043000608683	8.784159999340773	2.621184002608061
3042	5.907072998583317	9.15947599709034	2.6244079992175102
3052	7.563807997852564	9.218624997884035	2.6650150008499622
3062	6.05162999778986	10.42000799998641	2.629031002521515
3072	6.052540998905897	8.929903000593185	2.5912079997360706
3082	6.153147000819445	9.288089998066425	2.6818160004913807
3092	10.091738000512123	9.259989999234676	3.873513001948595
3102	6.209075000137091	9.407586000859737	2.742230001837015
3112	6.097683001309633	9.725191000849009	2.7855519987642765
3122	6.621362999081612	9.281516999006271	2.65871400013566
3132	7.549453001469374	9.251315001398325	2.7364929988980293
3142	6.1612569987773895	9.866409998387098	2.747629001736641
3152	6.607626002281904	9.46408100053668	2.748570002615452
3162	6.256936002522707	9.75101999938488	2.7267629988491535
3172	6.475956000387669	9.80383399873972	2.7520250007510185
3182	6.662725999951363	9.807532001286745	2.7691209986805916
3192	6.266297999769449	9.748235002160072	2.79568799957633
3202	6.398538999259472	10.46102300286293	4.20941299945116
3212	6.451687000691891	10.05494800209999	2.7436759993433952
3222	6.383278001099825	10.082761999219656	2.7593189999461174
3232	6.443744000047445	9.912099998444319	2.8399099968373775
3242	8.01622500270605	10.276608001440763	2.823273003101349
3252	6.413035999983549	10.298645000904799	3.284551002085209
3262	6.434372000396252	10.353220999240875	2.893954001367092
3272	6.557597000151873	10.600573997944593	2.917178001254797
3282	8.176420997828245	10.570108998566866	2.9452840015292168
3292	7.049288999289274	14.45873599871993	3.2700619995594025
3302	6.660062000155449	10.424467999488115	2.8741790018975735
3312	6.673731002956629	11.025178000330925	2.9510219991207123
3322	8.570642001926899	10.486857000738382	2.9905860014259815
3332	6.765597000718117	10.840925000607967	3.000144999474287
3342	6.598107997328043	11.366017002612352	3.0281710028648376
3352	7.131402000784874	10.769136000424623	4.399009998887777
3362	6.659887000918388	11.228843998163939	3.369931001216173
3372	7.874547000974417	11.105840001255274	2.974667999893427
3382	8.455685999244452	11.398169003427029	3.0587869994342327
3392	8.241868000477552	11.48700100183487	3.1836640015244484
3402	7.29262999817729	11.689346998929977	3.006581000983715
3412	6.758595999330282	11.116806000471115	3.0528060011565685
3422	6.762338001281023	11.569758001714945	3.2116290032863617
3432	8.181964997202158	11.430561002343893	3.113917998969555
3442	7.27386499941349	11.516635000705719	3.1375380009412766
3452	6.875643000006676	11.612870998680592	3.134742997586727
3462	6.914420999586582	11.751430001109838	4.65149299800396
3472	7.194824002683163	12.27021199837327	3.196095999330282
3482	7.0050069987773895	12.097874000668526	3.089266002178192
3492	7.374122001230717	11.839714001864195	3.1841819994151592
3502	8.480170998722315	11.647378999739885	3.1488509997725487
3512	6.999114997684956	12.454601999372244	3.243009999394417
3522	7.209040999412537	12.42281699925661	3.19064000248909
3532	7.419797003269196	12.042982000857592	3.24575599655509
3542	7.154645998030901	12.203838001936674	3.375346999615431
3552	7.1942739970982075	12.645485997200012	3.205432999879122
3562	7.5378270000219345	12.37950000166893	3.231649998575449
3572	8.540869999676943	12.33118699863553	3.652199000120163
3582	7.649191997945309	12.670700997114182	3.3827759996056557
3592	7.354058999568224	12.455564998090267	3.6248070001602173
3602	7.186351001262665	12.280556999146938	6.000018000602722
3612	9.287602998316288	13.63798500224948	6.006134998053312
3622	7.280729997903109	13.009012002497911	3.3402040004730225
3632	7.29925699904561	13.1463130004704	3.3258119970560074
3642	8.843124996870756	13.31997199729085	3.5025929994881153
3652	7.306051999330521	13.349399998784065	3.488738000392914
3662	7.913170002400875	13.011792000383139	3.410257000476122
3672	9.180665999650955	13.025153998285532	3.5312809981405735
3682	7.366030000150204	13.124369997531176	3.4144390001893044
3692	13.228453997522593	15.957689996808767	4.792085997760296
3702	7.435334000736475	13.300315998494625	3.4146349988877773
3712	7.8049970008432865	13.247324001044035	3.4408150017261505
3722	7.615035999566317	13.664046999067068	3.4831679984927177
3732	7.471597999334335	14.272149000316858	3.601917002350092
3742	9.165028002113104	13.679843999445438	4.37304599955678
3752	8.153668999671936	13.346519000828266	3.550448000431061
3762	9.251632999628782	13.87907399982214	3.8296919986605644
3772	10.351014997810125	14.07592100277543	3.6070160008966923
3782	7.6550390012562275	13.959534000605345	3.818766001611948
3792	9.395112998783588	14.116742998361588	3.668910000473261
3802	7.628085996955633	13.99397499859333	5.417895000427961
3812	7.816392999142408	13.756896998733282	4.001321002840996
3822	7.769747000187635	14.433719001710415	3.633161000907421
3832	7.670229997485876	14.953653000295162	3.7345659993588924
3842	8.996961999684572	21.909074001014233	3.575694002211094
3852	7.84154400229454	14.787011999636889	3.711334001272917
3862	8.011327002197504	14.948666997253895	3.725620999932289
3872	9.480572000145912	14.570808000862598	3.7569350004196167
3882	7.800181001424789	14.509305000305176	3.6988339982926846
3892	8.051049001514912	15.185822997242212	3.730229999870062
3902	9.831957999616861	14.77827100083232	3.766465999186039
3912	8.234618999063969	14.878922000527382	3.998344000428915
3922	8.251770999282598	14.967976000159979	3.7758029997348785
3932	9.731545001268387	14.900106001645327	3.7751640006899834
3942	8.466596998274326	15.107882998883724	3.8091269992291927
3952	8.372607998549938	15.074948001652956	4.0449609979987144
3962	11.693824999034405	14.963449001312256	8.32633600011468
3972	8.14249200001359	14.992312002927065	4.243528999388218
3982	8.191338002681732	15.278585001826286	3.9164259992539883
3992	9.906835999339819	15.711608000099659	3.917423002421856
4002	8.635067999362946	15.333743996918201	3.7586179971694946
4012	8.545623000711203	15.688083998858929	3.6000040024518967
4022	9.793695002794266	15.7318259999156	3.6596609987318516
4032	8.073938000947237	15.943833999335766	3.964812997728586
4042	10.715702999383211	18.41627999767661	4.216446999460459
4052	10.295657001435757	15.855085998773575	3.6104830019176006
4062	8.699234001338482	15.98462799936533	3.5879110023379326
4072	8.626547999680042	16.302784997969866	3.552701998502016
4082	10.497907001525164	16.04237100109458	3.6489359997212887
4092	8.88560999929905	16.485378000885248	3.990352999418974
4102	8.733994998037815	16.299715001136065	3.802802998572588
4112	10.484820999205112	16.336756996810436	3.828276000916958
4122	8.74184600263834	16.26324500143528	3.6546599976718426
4132	8.764664001762867	16.292841002345085	3.6035359986126423
4142	10.842875998467207	16.28643999993801	3.7584800012409687
4152	8.860019002109766	16.722541000694036	3.674279000610113
4162	9.150197997689247	16.760403003543615	3.6890169978141785
4172	10.518697001039982	16.97316600009799	3.7442659996449947
4182	8.622495003044605	17.304221000522375	3.756760999560356
4192	8.520872998982668	17.2251930013299	5.402970001101494
4202	8.49541999772191	17.46850400045514	3.8591089993715286
4212	8.548945002257824	17.378456000238657	3.791661001741886
4222	10.08857600018382	17.41279299929738	3.9352790005505085
4232	8.671891998499632	17.66839900240302	3.7524489983916283
4242	8.592424001544714	17.6467380002141	3.78821500018239
4252	10.213614001870155	17.75128699839115	3.9163750000298023
4262	8.792153999209404	17.30613600090146	3.7700940035283566
4272	8.871738001704216	17.74089800193906	3.8546169996261597
4282	10.703941997140646	18.005991999059916	3.8345579989254475
4292	8.828425001353025	17.987884998321533	3.817385997623205
4302	8.838781997561455	18.051051001995802	3.9255050010979176
4312	8.73021700233221	18.04050999879837	3.822544001042843
4322	9.166152998805046	17.633194997906685	3.877996999770403
4332	10.765123002231121	18.63459600135684	3.9168180003762245
4342	8.93164400011301	18.82369500026107	3.93580200150609
4352	9.162048999220133	18.42254500091076	3.891270998865366
4362	10.816958997398615	18.602122999727726	4.08882400020957
4372	8.990550000220537	18.821786999702454	4.060723997652531
4382	8.962326001375914	19.19022599980235	4.035689000040293
4392	9.112488999962807	19.340810000896454	4.038478996604681
4402	9.160111002624035	18.600940000265837	4.270929001271725
4412	10.67290099710226	19.052015002816916	4.284929998219013
4422	9.458752002567053	19.260304000228643	4.149579003453255
4432	9.433199997991323	19.05571000277996	4.03006199747324
4442	11.003235999494791	19.187885999679565	4.031240999698639
4452	9.316364999860525	19.766345001757145	3.9888559989631176
4462	9.435791000723839	19.0663249976933	4.01426799967885
4472	9.492250002920628	19.455707002431154	3.9544909968972206
4482	9.122154001146555	20.00960199907422	4.076060000807047
4492	10.743958000093699	19.96754899993539	4.12932899966836
4502	9.316695999354124	20.207899000495672	4.123560000211
4512	9.247145999222994	20.04917700216174	4.123773999512196
4522	10.887368999421597	19.375528000295162	4.134499002248049
4532	9.765780001878738	20.211467999964952	4.1294969990849495
4542	9.479327999055386	20.47002600133419	4.147354997694492
4552	9.380550999194384	25.205966997891665	4.217578001320362
4562	9.578614998608828	20.03159799799323	4.156436000019312
4572	11.027288999408484	20.762427002191544	4.222139000892639
4582	9.385037999600172	20.606681000441313	4.2298170030117035
4592	9.519469000399113	21.260676998645067	4.274532001465559
4602	11.259408000856638	20.966390997171402	4.2967600002884865
4612	9.728895999491215	20.198582001030445	4.198417998850346
4622	11.27531099691987	21.13789699971676	4.342689998447895
4632	9.552098002284765	21.31810799986124	4.275807999074459
4642	9.514899998903275	21.209049999713898	4.328413002192974
4652	11.370362997055054	21.77557500079274	4.34230300039053
4662	10.087618000805378	20.53847799822688	4.237925000488758
4672	11.468550998717546	21.367047999054193	4.455776996910572
4682	9.797334998846054	21.36081900075078	4.281132001429796
4692	9.62882899865508	21.703361999243498	4.265829998999834
4702	9.812532000243664	21.96339099854231	4.501901999115944
4712	9.79313600063324	22.166058998554945	4.300884000957012
4722	11.478039000183344	21.505388002842665	4.4892860017716885
4732	9.877792999148369	21.98573300242424	4.373013000935316
4742	10.10877500101924	22.056440997868776	6.16423200070858
4752	9.897957999259233	22.191725999116898	4.526139002293348
4762	9.779619000852108	22.546163000166416	4.354429002851248
4772	12.117257002741098	21.82151299715042	4.337770000100136
4782	9.930821001529694	22.420142997056246	4.4751820005476475
4792	11.52581599727273	22.81123600155115	5.091430999338627
4802	9.91601600125432	22.71467999741435	4.348903000354767
4812	10.246367998421192	22.159951999783516	4.608841001987457
4822	10.156991999596357	22.685141000896692	4.483329001814127
4832	10.060283001512289	23.25425900146365	4.575755998492241
4842	12.443978998810053	22.380456000566483	4.564143002033234
4852	10.23726100102067	23.62661800161004	4.399856999516487
4862	11.706296999007463	23.2340229973197	4.493935998529196
4872	10.621802996844053	23.307930998504162	4.4415809996426105
4882	10.178298000246286	23.76222199946642	4.427005000412464
4892	10.150283001363277	23.725058998912573	4.525806002318859
4902	10.416197001934052	22.863435998558998	4.435432001948357
4912	12.126060999929905	23.833498999476433	5.5855670012533665
4922	10.493726998567581	24.658410001546144	4.503423001617193
4932	12.428553998470306	23.218681000173092	4.500296000391245
4942	10.315650999546051	24.604136999696493	4.493049003183842
4952	10.175311002880335	24.076207000762224	6.319060001522303
4962	10.55391500145197	23.919805999845266	4.872631002217531
